,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P2_1,P2_2,P2_3,ENT
2386,2,2,1,1,1,1,1,5,1,1,2
2387,3,2,2,1,1,1,2,2,1,1,2
2388,4,3,1,1,1,1,2,1,1,1,2
2389,2,2,1,1,1,1,1,6,1,1,2
2390,3,2,1,1,1,1,1,6,1,1,2
2391,4,3,1,1,1,1,1,2,1,1,2
2392,5,3,1,1,1,1,2,1,1,1,2
2393,1,3,1,1,1,1,2,1,1,1,2
2394,2,2,1,1,1,1,1,3,1,1,2
2395,3,3,1,1,1,1,1,4,1,1,2
2396,4,2,1,1,1,1,1,4,1,1,2
2397,5,3,1,1,1,1,1,4,1,1,2
2398,1,3,1,1,1,1,1,3,1,1,2
2399,2,3,1,1,1,1,1,3,1,1,2
2400,3,2,1,1,1,1,1,2,1,1,2
2401,5,3,1,1,1,1,1,4,1,1,2
2402,4,2,1,1,1,1,1,3,1,1,2
2403,5,3,1,1,1,1,1,2,1,1,2
2404,2,2,1,1,1,1,1,3,1,1,2
2405,3,3,1,1,1,1,1,3,1,1,2
2406,4,3,1,1,1,1,2,4,1,1,2
2407,5,3,1,1,1,1,1,5,1,1,2
2408,1,3,1,1,1,1,1,3,1,1,2
2409,2,3,1,1,1,1,1,6,1,1,2
2410,3,2,1,1,1,1,2,3,1,1,2
2411,1,3,1,1,1,1,2,4,1,1,2
2412,2,2,1,1,1,1,2,1,1,1,2
2413,4,2,1,1,1,1,1,8,1,1,2
2414,1,2,1,1,1,1,1,3,1,1,2
2415,4,3,1,1,1,1,1,1,1,1,2
2416,5,2,1,1,1,1,1,5,1,1,2
2417,2,3,1,1,1,1,1,6,1,1,2
2418,3,2,1,1,1,1,1,7,1,1,2
2419,4,3,1,1,1,1,1,3,1,1,2
2420,1,3,1,1,1,1,1,2,1,1,2
2421,2,2,1,1,1,1,1,4,1,1,2
2422,3,2,1,1,1,1,1,5,1,1,2
2423,4,3,1,1,1,1,1,6,1,1,2
2424,5,3,1,1,1,1,1,1,1,1,2
2425,1,2,1,1,1,1,2,4,1,1,2
2426,2,3,1,1,1,1,1,2,1,1,2
2427,3,2,1,1,1,1,2,2,1,1,2
2428,4,3,1,1,1,1,2,3,1,1,2
2429,5,2,1,1,1,1,1,4,1,1,2
2430,2,2,1,1,1,1,1,3,1,1,2
2431,3,2,1,1,1,1,1,4,1,1,2
2432,4,2,2,1,1,1,1,2,1,1,2
2433,5,2,4,5,2,2,2,1,1,1,2
2434,1,2,1,1,1,1,1,2,1,1,2
2435,2,2,1,1,1,2,2,3,1,1,2
2436,3,2,1,1,1,1,1,4,1,1,2
2437,4,3,2,2,1,1,2,5,1,1,2
2438,5,2,1,1,1,1,1,3,1,1,2
2439,1,3,1,1,1,1,1,7,1,1,2
2440,2,3,1,1,1,1,1,3,1,1,2
2441,3,2,1,1,1,1,1,5,1,1,2
2442,4,2,1,1,1,1,1,5,1,1,2
2443,5,3,1,1,1,1,1,2,1,1,2
2444,1,3,1,1,1,1,1,6,1,1,2
2445,2,2,1,1,1,1,2,11,1,1,2
2446,3,2,2,1,1,1,2,4,1,1,2
2447,5,2,1,1,1,1,1,6,1,1,2
2448,1,2,1,1,1,1,1,6,1,1,2
2449,2,2,1,1,1,1,1,4,1,1,2
2450,3,3,1,1,1,1,1,5,1,1,2
2451,4,2,1,1,1,1,1,6,1,1,2
2452,1,2,1,1,1,1,1,5,1,1,2
2453,2,3,1,1,1,1,1,3,1,1,2
2454,3,2,1,1,1,1,1,4,1,1,2
2455,4,2,2,1,1,2,2,1,1,1,2
2456,5,3,1,1,1,1,1,2,1,1,2
2457,1,3,1,1,1,1,1,5,1,1,2
2458,2,3,1,1,1,1,1,4,1,1,2
2459,3,3,2,1,1,1,2,4,1,1,2
2460,4,3,1,1,1,1,1,4,1,1,2
2461,5,2,1,1,1,1,1,4,1,1,2
2462,1,2,1,1,1,1,1,5,1,1,2
2463,2,3,1,1,1,1,2,1,1,1,2
2464,4,3,1,1,1,1,1,6,1,1,2
2465,5,2,1,1,1,2,2,4,1,1,2
2466,1,2,1,1,1,1,1,3,2,2,2
2467,2,3,1,1,1,1,1,2,1,1,2
2468,3,2,1,1,1,1,1,4,1,1,2
2469,5,2,1,1,1,1,1,5,1,1,2
2470,1,2,2,1,1,1,2,1,1,1,2
2471,2,3,1,1,1,1,1,6,1,1,2
2472,3,2,1,1,1,1,1,4,1,1,2
2473,4,2,1,1,1,1,2,1,1,1,2
2474,5,2,1,1,1,1,1,4,1,1,2
2475,1,2,1,2,1,1,1,3,1,1,2
2476,3,3,1,1,1,1,1,1,1,1,2
2477,4,2,1,1,1,1,1,5,1,1,2
2478,5,2,1,1,1,1,1,7,1,1,2
2479,1,2,1,1,1,1,1,5,1,1,2
2480,3,2,1,1,1,1,1,6,1,1,2
2481,4,2,1,1,1,1,1,1,1,1,2
2482,5,3,2,2,1,1,2,2,1,1,2
2483,1,3,1,1,1,1,1,2,1,1,2
2484,2,2,1,1,1,1,2,3,1,1,2
2485,3,2,4,1,1,2,2,4,1,1,2
2486,4,2,1,1,1,1,1,1,1,1,2
2487,5,3,1,1,1,1,2,2,1,1,2
2488,1,3,2,1,1,1,1,4,1,1,2
2489,3,3,1,1,1,1,1,8,1,1,2
2490,4,2,1,1,1,1,1,4,1,1,2
2491,5,2,1,1,1,1,1,4,1,1,2
2492,2,3,1,1,1,1,1,3,1,1,2
2493,3,3,1,1,1,1,1,4,1,1,2
2494,5,2,2,1,1,1,2,6,1,1,2
2495,2,2,1,1,1,1,1,5,1,1,2
2496,5,3,1,1,1,1,1,8,1,1,2
2497,1,2,2,1,1,2,2,1,1,1,2
2498,2,3,1,1,1,1,1,6,1,1,2
2499,3,2,2,1,1,1,1,3,1,1,2
2500,4,3,1,1,1,1,1,3,1,1,2
2501,5,2,1,1,1,1,1,5,1,1,2
2502,1,3,1,1,1,1,1,2,1,1,2
2503,2,2,1,1,1,1,1,5,1,1,2
2504,4,2,1,1,1,1,1,4,1,1,2
2505,5,3,1,1,1,1,1,9,1,1,2
2506,1,2,1,1,1,1,2,5,1,1,2
2507,2,2,1,1,1,1,1,6,1,1,2
2508,3,2,1,1,1,1,1,1,1,1,2
2509,4,2,1,1,1,2,2,3,1,1,2
2510,5,2,2,1,1,1,1,8,1,1,2
2511,1,2,1,1,1,1,2,1,1,1,2
2512,3,2,1,1,1,1,1,3,1,1,2
2513,4,2,1,1,1,1,1,1,1,1,2
2514,5,2,1,1,1,1,1,6,1,1,2
2515,2,3,1,1,1,1,1,6,1,1,2
2516,3,2,1,1,1,1,1,4,1,1,2
2517,4,3,1,1,1,1,1,4,1,1,2
2518,1,2,1,1,1,1,1,7,1,1,2
2519,2,2,1,1,1,1,1,1,1,1,2
2520,4,3,1,1,1,1,1,1,1,1,2
2521,5,2,1,1,1,1,1,3,1,1,2
2522,1,2,1,1,1,1,1,3,1,1,2
2523,2,3,1,1,1,1,1,8,1,1,2
2524,3,2,1,1,1,1,2,3,1,1,2
2525,4,2,1,1,1,1,1,5,1,1,2
2526,5,2,1,1,1,1,1,3,1,1,2
2527,1,2,1,1,1,2,2,1,1,1,2
2528,2,2,1,1,1,1,1,5,1,1,2
2529,4,3,1,1,1,1,1,3,1,1,2
2530,5,3,1,1,1,2,2,1,1,1,2
2531,1,2,1,1,1,1,1,3,1,1,2
2532,2,3,1,1,1,1,2,1,1,1,2
2533,4,2,1,1,1,1,1,5,1,1,2
2534,5,3,1,1,1,1,2,4,1,1,2
2535,1,2,1,1,1,1,1,3,1,1,2
2536,3,2,1,1,1,1,1,5,1,1,2
2537,5,1,2,1,1,1,1,5,1,1,2
2538,1,2,1,1,1,1,1,9,1,1,2
2539,2,3,1,1,1,1,1,3,1,1,2
2540,3,2,1,1,1,1,1,3,1,1,2
2541,4,2,2,1,1,1,1,7,1,1,2
2542,5,3,1,1,1,1,1,8,1,1,2
2543,1,3,1,1,1,1,1,2,1,1,2
2544,2,2,1,1,1,1,2,2,1,1,2
2545,3,2,1,1,1,1,2,6,1,1,2
2546,4,1,1,1,1,1,1,4,1,1,2
2547,5,2,1,1,1,1,1,7,1,1,2
2548,1,3,1,1,1,1,1,4,1,1,2
2549,3,2,1,1,1,1,2,1,1,1,2
2550,4,3,1,1,1,1,1,1,1,1,2
2551,5,3,1,1,1,1,1,1,1,1,2
2552,1,2,1,1,1,1,1,1,1,1,2
2553,3,2,2,1,1,1,2,1,1,1,2
2554,4,2,1,1,1,1,2,1,1,1,2
2555,5,2,1,1,1,1,1,4,1,1,2
2556,3,2,1,1,1,1,1,4,1,1,2
2557,4,3,1,1,1,1,2,6,1,1,2
2558,5,3,1,1,1,1,1,4,1,1,2
2559,1,3,1,1,1,1,1,3,1,1,2
2560,2,2,1,1,1,1,1,4,1,1,2
2561,3,3,1,2,1,1,2,2,1,1,2
2562,5,2,1,1,1,1,2,2,1,1,2
2563,1,2,1,2,1,1,1,4,1,1,2
2564,4,3,1,1,1,1,1,1,1,1,2
2565,1,2,1,1,1,1,1,5,1,1,2
2566,2,3,1,1,1,1,1,4,1,1,2
2567,3,3,1,1,1,1,1,3,1,1,2
2568,4,3,1,1,1,1,1,3,1,1,2
2569,5,3,1,1,1,1,2,3,1,1,2
2570,1,3,1,1,1,1,1,3,1,1,2
2571,2,3,1,1,1,1,1,3,1,1,2
2572,3,3,1,1,1,1,1,4,1,1,2
2573,4,2,1,1,1,1,1,7,1,1,2
2574,5,2,1,1,1,1,1,4,1,1,2
2575,1,2,1,1,1,1,1,5,1,1,2
2576,2,3,1,1,1,1,1,4,1,1,2
2577,3,2,1,1,1,1,1,4,1,1,2
2578,4,3,2,2,1,2,2,2,1,1,2
2579,5,2,1,1,1,1,1,4,1,1,2
2580,1,2,1,2,1,1,1,5,1,1,2
2581,2,2,1,2,1,1,1,5,1,1,2
2582,3,3,1,1,1,2,2,3,1,1,2
2583,4,3,1,1,1,1,1,4,1,1,2
2584,5,2,1,2,1,1,1,4,1,1,2
2585,1,1,2,2,1,1,2,1,1,1,2
2586,2,2,2,2,1,1,1,8,1,1,2
2587,3,2,2,2,1,1,1,5,1,1,2
2588,4,2,1,1,1,1,1,1,1,1,2
2589,1,2,1,1,1,1,1,3,1,1,2
2590,2,2,1,1,1,1,2,6,1,1,2
2591,3,3,1,2,1,1,1,4,1,1,2
2592,4,1,1,1,1,1,2,2,1,1,2
2593,5,2,1,1,1,1,1,5,1,1,2
2594,1,2,1,1,1,1,1,7,1,1,2
2595,2,3,1,1,1,1,2,3,1,1,2
2596,3,2,1,1,1,1,1,3,1,1,2
2597,4,2,1,1,1,1,1,1,1,1,2
2598,5,2,4,3,1,1,1,3,1,1,2
2599,1,2,1,1,1,1,2,2,1,1,2
2600,2,2,1,2,1,1,1,4,1,1,2
2601,3,2,2,1,1,1,2,2,1,1,2
2602,5,2,1,1,1,1,1,6,1,1,2
2603,1,3,1,1,1,1,1,4,1,1,2
2604,3,2,2,1,1,2,1,4,1,1,2
2605,4,1,5,2,1,1,2,2,1,1,2
2606,1,3,1,1,1,1,1,7,1,1,2
2607,3,3,1,1,1,1,1,4,1,1,2
2608,4,3,1,1,1,1,1,2,1,1,2
2609,5,3,1,1,1,1,1,7,1,1,2
2610,1,3,1,1,1,1,1,2,1,1,2
2611,2,3,1,1,1,1,1,5,1,1,2
2612,3,3,1,1,1,1,1,1,1,1,2
2613,5,3,1,1,1,1,2,4,1,1,2
2614,1,3,1,1,1,1,1,1,1,1,2
2615,2,3,1,1,1,1,1,5,1,1,2
2616,3,3,1,1,1,1,1,3,1,1,2
2617,4,3,1,1,1,1,1,1,1,1,2
2618,5,3,1,1,1,2,2,2,1,1,2
2619,3,2,1,1,1,2,2,1,1,1,2
2620,4,3,1,1,1,2,2,3,1,1,2
2621,5,3,1,1,1,1,2,2,1,1,2
2622,2,3,1,1,1,1,2,2,1,1,2
2623,3,2,1,1,1,2,1,4,1,1,2
2624,4,3,1,1,1,1,1,5,1,1,2
2625,1,3,2,1,1,2,2,1,1,1,2
2626,3,3,2,1,1,2,2,1,1,1,2
2627,4,3,2,1,1,1,2,1,1,1,2
2628,5,2,1,1,1,2,2,1,1,1,2
2629,1,3,1,1,1,1,1,4,1,1,2
2630,2,3,1,1,1,1,1,2,1,1,2
2631,3,2,1,1,1,1,1,4,1,1,2
2632,4,3,1,1,1,1,1,3,1,1,2
2633,5,2,1,1,1,1,1,4,1,1,2
2634,1,3,1,1,1,1,1,6,1,1,2
2635,2,2,1,1,1,1,1,2,1,1,2
2636,3,3,1,1,1,1,1,3,1,1,2
2637,4,3,1,1,1,1,1,3,1,1,2
2638,5,3,1,1,1,1,2,3,1,1,2
2639,1,2,1,1,1,1,2,6,1,1,2
2640,3,2,1,1,1,1,1,3,1,1,2
2641,4,2,1,1,1,1,1,3,1,1,2
2642,5,3,1,1,1,1,1,4,1,1,2
2643,1,3,1,1,1,1,1,7,1,1,2
2644,2,3,1,1,1,1,1,5,1,1,2
2645,3,2,1,1,1,1,1,3,1,1,2
2646,4,3,1,1,1,1,1,3,1,1,2
2647,5,2,1,1,1,1,1,4,1,1,2
2648,1,2,1,1,1,1,1,2,1,1,2
2649,2,3,1,1,1,1,1,4,1,1,2
2650,3,2,1,1,1,1,1,2,1,1,2
2651,5,2,1,1,1,1,2,6,1,1,2
2652,2,3,1,1,1,1,1,4,1,1,2
2653,3,3,1,1,1,1,1,5,1,1,2
2654,5,3,1,1,1,1,1,3,1,1,2
2655,1,3,1,1,1,1,1,3,1,1,2
2656,2,2,1,1,1,1,2,3,1,1,2
2657,3,3,1,1,1,1,1,1,1,1,2
2658,4,2,1,1,1,1,1,4,1,1,2
2659,5,3,1,1,1,1,1,4,1,1,2
2660,1,3,1,1,1,1,2,3,1,1,2
2661,2,2,1,1,1,1,1,3,1,1,2
2662,4,2,1,1,1,1,2,1,1,1,2
2663,5,2,1,1,1,1,1,5,1,1,2
2664,1,3,1,1,1,1,1,2,1,1,2
2665,2,2,1,1,1,1,1,4,1,1,2
2666,3,2,1,1,1,1,2,4,1,1,2
2667,4,3,4,1,2,2,2,2,1,1,2
2668,5,3,1,1,1,1,1,4,1,1,2
2669,1,3,1,1,1,1,1,3,1,1,2
2670,3,3,1,1,1,1,1,4,1,1,2
2671,4,2,1,1,1,1,2,5,1,1,2
2672,5,2,1,1,1,1,1,4,1,1,2
2673,1,3,1,1,1,1,2,6,1,1,2
2674,3,3,1,1,1,1,1,2,1,1,2
2675,5,2,1,1,1,1,2,4,1,1,2
2676,1,2,1,1,1,1,1,2,1,1,2
2677,2,2,1,1,1,1,1,5,1,1,2
2678,3,2,1,1,1,1,1,5,1,1,2
2679,4,2,1,1,1,1,1,6,1,1,2
2680,5,2,1,1,1,1,1,5,1,1,2
2681,1,3,1,1,1,2,1,2,1,1,2
2682,2,3,1,1,1,1,1,3,1,1,2
2683,3,3,1,1,1,1,1,2,1,1,2
2684,4,3,1,1,1,1,1,3,1,1,2
2685,5,3,1,1,1,1,1,2,1,1,2
2686,1,3,1,1,1,1,1,5,1,1,2
2687,2,3,1,1,1,1,1,5,1,1,2
2688,3,3,1,1,1,1,1,5,1,1,2
2689,4,3,1,1,1,1,1,5,1,1,2
2690,5,3,1,1,1,2,2,1,1,1,2
2691,1,2,1,1,1,1,1,4,1,1,2
2692,2,3,1,1,1,1,1,3,1,1,2
2693,5,2,1,1,1,1,1,5,1,1,2
2694,1,2,1,1,1,1,1,4,1,1,2
2695,1,2,1,1,1,1,1,6,1,1,2
2696,2,3,1,1,1,1,1,1,1,1,2
2697,3,3,1,1,1,1,1,1,1,1,2
2698,4,2,1,1,1,1,2,1,1,1,2
2699,5,3,1,1,1,1,1,4,1,1,2
2700,3,2,1,1,1,1,1,4,1,1,2
2701,4,2,1,1,1,1,1,4,1,1,2
2702,5,3,1,1,1,1,1,3,1,1,2
2703,1,3,1,1,1,1,1,2,1,1,2
2704,2,3,1,1,1,1,1,4,1,1,2
2705,1,3,1,1,1,1,1,2,1,1,2
2706,2,3,1,1,1,1,1,2,1,1,2
2707,3,2,1,1,1,1,1,3,1,1,2
2708,5,2,1,1,1,1,1,1,1,1,2
2709,2,2,1,1,1,1,1,2,1,1,2
2710,3,3,2,1,1,1,1,1,1,1,2
2711,4,1,1,1,1,1,1,2,1,1,2
2712,5,2,5,1,1,2,2,3,1,1,2
2713,2,2,1,1,1,1,2,2,1,1,2
2714,3,3,1,1,1,1,1,7,1,1,2
2715,4,3,1,1,1,1,1,4,1,1,2
2716,5,2,1,1,1,1,1,5,1,1,2
2717,1,3,1,1,1,1,1,5,1,1,2
2718,2,2,1,1,1,1,1,2,1,1,2
2719,3,2,1,1,1,1,1,3,1,1,2
2720,4,3,1,1,1,1,1,3,1,1,2
2721,1,2,1,1,1,1,1,5,1,1,2
2722,2,3,1,1,1,1,1,2,1,1,2
2723,3,2,1,1,1,1,1,4,1,1,2
2724,4,3,1,1,1,1,2,4,1,1,2
2725,5,2,1,1,1,1,1,5,1,1,2
2726,1,2,1,1,1,1,1,4,1,1,2
2727,4,3,2,1,1,1,2,1,1,1,2
2728,5,3,1,1,1,1,1,7,1,1,2
2729,1,3,1,1,1,1,1,1,1,1,2
2730,2,2,1,1,1,1,2,1,1,1,2
2731,3,3,1,1,1,1,1,2,1,1,2
2732,4,2,1,1,1,2,2,3,1,1,2
2733,5,3,1,1,1,1,1,2,1,1,2
2734,1,2,1,1,1,1,2,6,1,1,2
2735,4,2,2,1,1,1,1,4,1,1,2
2736,5,2,1,1,1,2,2,2,1,1,2
2737,1,3,1,1,1,1,1,3,1,1,2
2738,2,2,1,1,1,1,1,4,1,1,2
2739,3,3,1,1,1,1,1,4,1,1,2
2740,4,3,1,1,1,1,1,4,1,1,2
2741,5,2,1,1,1,1,1,5,2,2,2
2742,1,2,4,5,1,1,1,7,1,1,2
2743,2,2,5,2,1,1,1,8,1,1,2
2744,3,3,1,1,1,1,2,1,1,1,2
2745,4,3,1,1,1,1,2,5,1,1,2
2746,5,2,1,1,1,1,1,2,1,1,2
2747,1,3,1,1,1,1,1,5,2,2,2
2748,2,3,1,1,1,1,2,3,1,1,2
2749,3,2,1,1,1,1,1,4,1,1,2
2750,4,2,2,1,1,1,1,4,1,1,2
2751,5,2,1,1,1,1,1,1,1,1,2
2752,1,3,1,1,1,1,1,9,1,1,2
2753,2,2,1,1,1,1,1,5,1,1,2
2754,3,2,1,1,1,1,1,4,1,1,2
2755,4,2,1,1,1,1,1,5,1,1,2
2756,5,3,1,1,1,1,2,2,1,1,2
2757,2,2,2,1,1,1,2,4,1,1,2
2758,3,2,1,1,1,1,2,1,1,1,2
2759,4,3,1,1,1,1,1,1,1,1,2
2760,5,2,2,1,1,1,2,6,1,1,2
2761,1,3,2,1,1,1,2,4,1,1,2
2762,2,3,1,1,1,1,1,3,1,1,2
2763,3,3,1,1,1,1,1,4,1,1,2
2764,4,2,2,2,1,2,2,3,1,1,2
2765,5,3,1,1,1,1,1,6,1,1,2
2766,1,2,2,1,1,2,2,4,1,1,2
2767,3,3,1,1,1,1,2,1,1,1,2
2768,4,2,1,1,1,1,1,5,1,1,2
2769,5,2,1,1,1,1,1,5,1,1,2
2770,1,2,2,2,1,1,1,5,1,1,2
2771,2,2,4,2,1,1,2,2,1,1,2
2772,3,2,2,2,1,1,2,2,1,1,2
2773,4,2,1,2,1,1,1,4,1,1,2
2774,5,1,4,2,1,2,2,5,1,1,2
2775,1,2,2,1,1,2,2,1,1,1,2
2776,2,2,1,1,1,1,1,3,1,1,2
2777,4,3,2,1,1,1,1,2,1,1,2
2778,5,2,1,1,1,1,1,7,1,1,2
2779,1,2,1,1,1,1,1,6,1,1,2
2780,2,2,1,1,1,1,1,8,2,2,2
2781,5,2,1,1,1,1,1,5,1,1,2
2782,1,3,1,1,1,1,2,2,1,1,2
2783,2,2,1,1,1,1,1,4,1,1,2
2784,3,2,1,1,1,1,1,5,1,1,2
2785,4,3,1,1,1,1,1,4,1,1,2
2786,1,2,1,1,1,1,1,5,1,1,2
2787,3,3,1,1,1,1,1,5,1,1,2
2788,4,3,1,1,1,1,1,5,1,1,2
2789,5,3,1,1,1,1,1,1,1,1,2
2790,1,3,1,1,1,1,1,7,1,1,2
2791,3,3,1,1,1,1,1,5,1,1,2
2792,4,3,1,1,1,1,1,3,1,1,2
2793,5,3,1,1,1,1,1,1,1,1,2
2794,1,3,1,1,1,1,1,1,1,1,2
2795,2,2,1,1,1,1,1,3,1,1,2
2796,4,3,1,1,1,1,1,4,1,1,2
2797,5,3,1,1,1,1,1,2,1,1,2
2798,1,3,1,1,1,1,1,3,1,1,2
2799,2,3,1,1,1,1,1,2,1,1,2
2800,4,3,1,1,1,1,1,4,1,1,2
2801,5,3,1,1,1,1,1,4,1,1,2
2802,2,3,1,1,1,1,2,3,1,1,2
2803,3,2,1,1,1,1,1,1,1,1,2
2804,1,2,1,1,1,1,2,4,1,1,2
2805,2,3,2,1,1,1,1,5,1,1,2
2806,3,3,1,1,1,1,1,2,1,1,2
2807,4,3,1,1,1,1,1,7,1,1,2
2808,5,3,1,1,1,1,1,6,1,1,2
2809,1,3,1,1,1,1,1,4,1,1,2
2810,2,2,1,1,1,1,1,3,1,1,2
2811,3,2,1,1,1,1,2,7,1,1,2
2812,4,3,1,1,1,1,1,1,1,1,2
2813,5,3,1,1,1,1,1,4,1,1,2
2814,1,3,1,1,1,1,1,5,1,1,2
2815,4,3,1,1,1,1,1,1,1,1,2
2816,1,2,1,1,1,1,1,8,1,1,2
2817,2,2,2,1,1,1,2,4,1,1,2
2818,3,2,1,1,1,1,1,5,1,1,2
2819,4,3,1,1,1,1,1,7,1,1,2
2820,5,2,2,1,1,2,1,4,1,1,2
2821,1,3,1,1,1,1,2,2,1,1,2
2822,2,3,1,1,1,1,1,2,1,1,2
2823,3,2,1,1,1,1,1,4,1,1,2
2824,1,3,1,1,1,1,1,4,1,1,2
2825,2,3,1,1,1,1,2,3,1,1,2
2826,3,2,1,1,1,1,1,3,1,1,2
2827,4,3,1,1,1,1,1,3,1,1,2
2828,5,3,1,1,1,1,1,2,1,1,2
2829,1,3,1,1,1,1,1,3,1,1,2
2830,4,3,1,1,1,1,1,1,1,1,2
2831,2,2,1,1,1,2,2,1,1,1,2
2832,4,3,1,1,1,1,1,2,1,1,2
2833,3,2,1,1,1,1,1,3,1,1,2
2834,4,3,1,1,1,1,2,1,1,1,2
2835,5,2,1,1,1,1,1,4,1,1,2
2836,1,3,1,1,1,1,1,3,1,1,2
2837,2,3,1,1,1,1,1,3,1,1,2
2838,3,2,1,1,1,1,1,2,1,1,2
2839,4,2,1,2,1,1,2,2,1,1,2
2840,5,2,2,1,1,1,1,6,1,1,2
2841,1,3,1,1,1,1,1,5,1,1,2
2842,2,3,1,1,1,1,1,3,1,1,2
2843,3,3,1,1,1,1,1,3,1,1,2
2844,5,3,1,1,1,1,1,4,1,1,2
2845,2,2,1,1,1,1,1,4,1,1,2
2846,4,2,1,1,1,1,1,4,1,1,2
2847,5,2,1,1,1,1,1,2,1,1,2
2848,1,1,4,3,1,1,2,1,1,1,2
2849,2,2,1,3,1,1,1,5,1,1,2
2850,3,2,1,1,1,1,2,3,1,1,2
2851,4,2,1,1,1,1,2,4,1,1,2
2852,1,2,2,1,1,1,2,6,1,1,2
2853,3,1,2,1,1,1,1,2,1,1,2
2854,4,3,1,1,1,1,1,4,1,1,2
2855,5,3,1,1,1,1,1,5,1,1,2
2856,3,2,5,2,1,1,1,4,1,1,2
2857,4,2,5,2,1,1,1,6,1,1,2
2858,1,3,1,1,1,1,1,2,1,1,2
2859,4,3,1,1,1,1,1,4,1,1,2
2860,5,2,2,2,1,2,2,2,1,1,2
2861,2,2,2,1,1,2,2,1,1,1,2
2862,3,3,1,1,1,2,2,1,1,1,2
2863,4,3,1,1,1,1,1,4,1,1,2
2864,5,2,1,1,1,1,1,7,1,1,2
2865,1,2,1,1,1,1,2,1,1,1,2
2866,2,2,1,1,1,1,1,3,1,1,2
2867,1,3,1,1,1,1,1,4,1,1,2
2868,2,3,1,1,1,1,1,4,1,1,2
2869,3,3,1,1,1,1,1,4,1,1,2
2870,4,3,1,1,1,1,1,3,1,1,2
2871,5,3,1,1,1,1,1,4,1,1,2
2872,1,3,1,1,1,1,1,5,1,1,2
2873,3,3,1,1,1,1,1,4,1,1,2
2874,4,3,1,1,1,1,1,1,1,1,2
2875,5,3,1,1,1,1,2,1,1,1,2
2876,1,3,1,1,1,1,1,2,1,1,2
2877,4,3,1,1,1,1,1,3,1,1,2
2878,5,3,1,1,1,1,2,4,1,1,2
2879,1,3,1,1,1,1,1,4,1,1,2
2880,2,3,1,1,1,1,1,4,1,1,2
2881,3,3,1,1,1,1,1,5,1,1,2
2882,4,3,1,1,1,1,1,4,1,1,2
2883,1,3,1,1,1,1,1,5,1,1,2
2884,2,3,1,1,1,1,1,4,1,1,2
2885,3,3,1,1,1,1,1,5,1,1,2
2886,5,3,1,1,1,1,1,6,1,1,2
2887,1,3,1,1,1,1,1,5,1,1,2
2888,2,3,1,1,1,1,1,1,1,1,2
2889,3,3,1,1,1,1,2,2,1,1,2
2890,4,3,1,1,1,1,1,3,1,1,2
2891,5,3,1,1,1,2,2,3,1,1,2
2892,1,3,1,1,1,1,1,3,1,1,2
2893,2,3,1,1,1,1,1,1,1,1,2
2894,3,3,1,1,1,1,1,4,1,1,2
2895,4,3,1,1,1,1,1,4,1,1,2
2896,1,3,1,1,1,1,1,4,1,1,2
2897,3,3,1,1,1,1,2,2,1,1,2
2898,4,2,1,1,1,1,1,3,1,1,2
2899,5,2,1,1,1,1,1,3,1,1,2
2900,1,2,5,2,1,1,1,4,1,1,2
2901,1,3,1,1,1,1,1,2,1,1,2
2902,2,3,1,1,1,1,1,5,1,1,2
2903,3,2,1,1,1,1,1,3,1,1,2
2904,4,2,1,1,1,1,2,5,1,1,2
2905,5,2,1,1,1,1,1,6,1,1,2
2906,1,3,1,1,1,1,1,5,1,1,2
2907,2,3,1,1,1,1,1,3,1,1,2
2908,3,3,1,1,1,1,1,1,1,1,2
2909,4,3,1,1,1,1,1,5,1,1,2
2910,5,3,1,1,1,1,1,2,1,1,2
2911,1,2,1,1,1,1,1,1,1,1,2
2912,2,3,1,1,1,1,1,5,1,1,2
2913,3,3,2,1,1,1,2,2,1,1,2
2914,4,3,1,1,1,1,1,1,1,1,2
2915,1,3,1,1,1,1,1,2,1,1,2
2916,2,2,1,1,1,1,1,3,1,1,2
2917,3,3,1,1,1,1,1,3,1,1,2
2918,4,2,1,1,1,1,1,5,1,1,2
2919,1,3,1,1,1,1,1,3,1,1,2
2920,4,3,1,1,1,1,1,4,1,1,2
2921,5,2,1,1,1,1,1,3,1,1,2
2922,1,2,1,1,1,1,1,2,1,1,2
2923,2,3,1,1,1,1,1,1,1,1,2
2924,5,3,1,1,1,1,1,1,1,1,2
2925,3,3,1,1,1,1,1,4,1,1,2
2926,4,3,1,1,1,1,1,3,1,1,2
2927,5,3,1,1,1,1,1,1,1,1,2
2928,2,2,1,1,1,1,1,4,1,1,2
2929,3,2,1,1,1,2,2,5,1,1,2
2930,4,2,1,1,1,1,1,5,1,1,2
2931,5,2,1,1,1,1,1,1,1,1,2
2932,1,2,2,1,1,1,2,4,1,1,2
2933,3,1,1,1,1,1,1,4,1,1,2
2934,4,1,2,1,1,1,1,1,1,1,2
2935,5,2,2,1,1,1,2,3,1,1,2
2936,2,3,1,1,1,1,1,2,1,1,2
2937,3,2,1,1,1,1,1,5,1,1,2
2938,1,3,1,1,1,1,1,4,1,1,2
2939,3,3,1,1,1,1,1,3,1,1,2
2940,4,3,1,1,1,1,1,4,1,1,2
2941,5,2,1,1,1,1,1,4,1,1,2
2942,1,3,1,1,1,1,1,4,1,1,2
